NCU09469	SSF47473	0053359	297	393	  1.1E-27
NCU09469	SSF47473	0053359	11	106	  2.7E-21
NCU09469	SSF47473	0053359	144	239	  6.7E-20
NCU09471	SSF53067	0052360	308	514	  1.7E-12
NCU09471	SSF53067	0052360	84	297	  4.2E-10
NCU09472	SSF47162	0046046	619	756	  6.1E-06
NCU09473	PF00106	adh_short	12	202	  7.5E-27
NCU09473	SSF51735	0052382	6	274	  2.2E-65
NCU09474	PF00583	Acetyltransf_1	107	200	  7.4E-07
NCU09474	PS51186	GNAT	101	275	  1.2E+01
NCU09474	SSF55729	0052347	26	278	  6.6E-19
NCU09475	TIGR01028	TIGR01028	28	213	  1.5E-91
NCU09475	PF00177	Ribosomal_S7	59	213	  3.1E-41
NCU09475	SSF47973	0043368	28	213	  2.6E-66
NCU09476	PD012268		28	92	  1.0E-30
NCU09476	PF03297	Ribosomal_S25	3	92	  7.8E-41
NCU09477	PF00153	Mito_carr	12	107	  2.5E-24
NCU09477	PF00153	Mito_carr	116	209	  6.4E-23
NCU09477	PS50920	SOLCAR	11	104	  2.4E+01
NCU09477	PS50920	SOLCAR	116	208	  2.3E+01
NCU09477	SSF103506	0048588	8	210	  5.4E-47
NCU09478	PF09415	CENP-X	137	213	  8.8E-29
NCU09479	SSF49503	0053372	4	157	  1.9E-17
NCU09480	PF00173	Cyt-b5	126	216	  5.9E-10
NCU09480	SSF55856	0040960	115	257	  7.8E-22
NCU09482	PF00439	Bromodomain	1115	1218	  5.9E-13
NCU09482	PS50014	BROMODOMAIN_2	1120	1216	  8.8E+00
NCU09482	SSF47370	0046715	1082	1218	  1.2E-10
NCU09484	PF00026	Asp	114	413	  3.5E-33
NCU09484	SSF50630	0043668	6	555	  3.0E-51
NCU09485	PF00012	HSP70	30	467	  3.9E-56
NCU09485	PF00012	HSP70	652	756	  6.2E-07
NCU09485	SSF100934	0044279	682	766	  8.5E-19
NCU09485	SSF53067	0052360	237	451	  2.7E-39
NCU09485	SSF53067	0052360	28	230	  2.3E-28
NCU09486	PF00128	Alpha-amylase	49	393	  7.5E-23
NCU09486	SM00642	aamy	27	425	  1.4E-27
NCU09486	PIRSF001021		5	519	   .0E+00
NCU09486	SSF51445	0052376	28	426	  1.3E-84
NCU09486	SSF51011	0052375	428	516	  3.3E-39
NCU09488	PF05285	SDA1	421	737	  2.1E-87
NCU09488	PF08158	NUC130_3NT	70	120	  1.4E-18
NCU09489	SSF53254	0053031	1	220	  4.1E-35
NCU09489	PF00300	His_Phos_1	2	166	  9.1E-22
NCU09489	SM00855	PGAM_5	2	166	  2.6E-20
NCU11088	PF01035	DNA_binding_1	9	100	  3.2E-22
NCU11088	SSF46767	0048993	7	100	  3.7E-20
NCU09490	PF00023	Ank	490	520	  3.9E-05
NCU09490	SM00248	ANK_2a	257	286	  1.8E+03
NCU09490	SM00248	ANK_2a	446	485	  7.6E+02
NCU09490	SM00248	ANK_2a	489	518	  4.8E-01
NCU09490	PS50088	ANK_REPEAT	489	521	  1.3E+01
NCU09490	PS50297	ANK_REP_REGION	437	521	  1.8E+01
NCU09490	SSF48403	0041145	437	529	  3.7E-15
NCU09491	TIGR01840	TIGR01840	36	247	  5.8E-45
NCU09491	PF10503	Esterase_phd	48	240	  3.0E-23
NCU09491	SSF53474	0053348	9	241	  1.9E-29
NCU09492	PF00018	SH3_1	13	48	  1.5E-05
NCU09492	SM00326	SH3_2	10	86	  6.0E-08
NCU09492	PS50002	SH3	7	87	  1.0E+01
NCU09492	SSF50044	0052732	1	86	  3.3E-09
NCU09492	PF06920	Ded_cyto	1651	1715	  3.4E-08
NCU09495	PF00856	SET	19	152	  2.6E-13
NCU09495	SM00317	set_7	8	159	  1.6E-15
NCU09495	PS50280	SET	16	157	  1.5E+01
NCU09495	SSF82199	0041233	12	180	  1.3E-31
NCU09526	PF07819	PGAP1	10	108	  1.4E-04
NCU09526	SSF53474	0053348	6	193	  8.8E-08
NCU09525	PF09352	DUF1994	39	196	  7.8E-55
NCU09524	PD001821		43	69	  2.0E-08
NCU09524	PF00734	CBM_1	39	66	  6.1E-13
NCU09524	SM00236	fcbd_2	37	70	  9.5E-17
NCU09524	PS51164	CBM1_2	34	70	  1.3E+01
NCU09524	SSF57180	0045847	35	70	  4.0E-12
NCU09524	PS51257	PROKAR_LIPOPROTEIN	1	18	  5.0E+00
NCU09521	SM00320	WD40_4	246	287	  2.2E-01
NCU09521	SM00320	WD40_4	294	334	  3.5E-08
NCU09521	SM00320	WD40_4	339	379	  1.1E-01
NCU09521	SM00320	WD40_4	390	430	  6.0E-06
NCU09521	SSF50978	0046612	209	490	  5.4E-41
NCU09521	PS50294	WD_REPEATS_REGION	253	439	  2.5E+01
NCU09521	PF00400	WD40	248	285	  4.5E-01
NCU09521	PF00400	WD40	300	334	  9.9E-11
NCU09521	PF00400	WD40	350	379	  1.6E-01
NCU09521	PF00400	WD40	394	430	  4.4E-05
NCU09521	PS50082	WD_REPEATS_2	301	343	  1.6E+01
NCU09521	PS50082	WD_REPEATS_2	397	431	  1.2E+01
NCU09521	PF12265	CAF1C_H4-bd	92	158	  2.1E-16
NCU09520	PF00072	Response_reg	1455	1528	  2.2E-11
NCU09520	SM00448	REC_2	1452	1703	  1.2E-13
NCU09520	PS50110	RESPONSE_REGULATORY	1453	1528	  1.7E+01
NCU09520	PF01590	GAF	49	197	  5.3E-05
NCU09520	SM00065	gaf_1	37	209	  1.9E-06
NCU09520	PF02518	HATPase_c	787	936	  5.9E-20
NCU09520	SM00387	HKATPase_4	785	938	  1.8E-23
NCU09520	SSF55874	0052097	738	942	  4.9E-29
NCU09520	PF00512	HisKA	608	672	  6.6E-11
NCU09520	SM00388	HisKA_10	608	673	  4.8E-12
NCU09520	PS50109	HIS_KIN	615	938	  3.0E+01
NCU09520	SSF47384	0052096	590	672	  2.4E-12
NCU09520	SSF52172	0051898	1449	1528	  5.0E-18
NCU09520	SSF52172	0051898	1666	1703	  2.1E-03
NCU09520	SSF55781	0046710	41	213	  2.5E-15
NCU09519	PF00248	Aldo_ket_red	21	273	  6.1E-46
NCU09519	SSF51430	0051795	6	274	  4.0E-76
NCU09518	PF01565	FAD_binding_4	64	202	  2.6E-27
NCU09518	PF08031	BBE	454	498	  1.8E-14
NCU09518	PS51387	FAD_PCMH	60	233	  1.7E+01
NCU09518	SSF56176	0046672	11	234	  2.2E-46
NCU09517	PF00494	SQS_PSY	59	374	  1.4E-64
NCU09517	SSF48576	0053355	50	381	  7.8E-43
NCU09516	PF00176	SNF2_N	502	893	  3.8E-52
NCU09516	PF00271	Helicase_C	1088	1165	  1.4E-13
NCU09516	SM00490	helicmild6	1082	1165	  4.7E-20
NCU09516	PS51194	HELICASE_CTER	1054	1210	  1.5E+01
NCU09516	PS50089	ZF_RING_2	961	1006	  9.4E+00
NCU09516	SM00487	ultradead3	495	790	  2.1E-27
NCU09516	PS51192	HELICASE_ATP_BIND_1	568	778	  1.6E+01
NCU09516	PF08797	HIRAN	243	363	  4.8E-27
NCU09516	SM00910	HIRAN_2	243	364	  8.5E-34
NCU09516	SSF52540	0052346	444	817	  4.7E-63
NCU09516	SSF52540	0052346	825	1222	  2.0E-59
NCU09516	SSF57850	0052291	956	1021	  3.6E-11
NCU09514	PF00339	Arrestin_N	193	259	  2.1E-06
NCU09513	PF00009	GTP_EFTU	198	417	  2.4E-21
NCU09513	PF03143	GTP_EFTU_D3	523	610	  7.5E-10
NCU09513	PF03144	GTP_EFTU_D2	444	514	  4.6E-10
NCU09513	SSF50447	0052053	426	563	  1.8E-23
NCU09513	SSF52540	0052346	191	445	  6.5E-37
NCU09512	PF01423	LSM	21	93	  5.7E-18
NCU09512	SM00651	Sm3	16	93	  1.9E-18
NCU09512	SSF50182	0053242	12	94	  1.3E-20
NCU09510	PF02585	PIG-L	39	190	  8.0E-19
NCU09510	SSF102588	0042640	33	307	  2.1E-50
NCU09508	PF01522	Polysacc_deac_1	53	181	  4.5E-26
NCU09508	SSF88713	0052143	43	266	  5.0E-56
NCU11827	SSF53474	0053348	4	280	  1.5E-11
NCU11406	PF03473	MOSC	238	321	  1.2E-05
NCU11406	PS51340	MOSC	220	428	  2.4E+01
NCU11406	PF03476	MOSC_N	2	170	  3.6E-10
NCU11406	SSF141673	0052540	3	39	  1.5E-05
NCU11406	SSF141673	0052540	144	190	  8.0E-03
NCU11405	PF03659	Glyco_hydro_71	1	356	 1.7E-121
NCU09503	PF00533	BRCT	24	79	  4.8E-07
NCU09503	PF00533	BRCT	146	210	  1.3E-12
NCU09503	PF00533	BRCT	456	529	  6.7E-07
NCU09503	SM00292	BRCT_7	24	102	  2.3E-08
NCU09503	SM00292	BRCT_7	129	213	  9.9E-14
NCU09503	SM00292	BRCT_7	349	434	  2.7E+01
NCU09503	SM00292	BRCT_7	453	532	  5.0E-07
NCU09503	PS50172	BRCT	22	95	  1.1E+01
NCU09503	PS50172	BRCT	142	223	  1.7E+01
NCU09503	PS50172	BRCT	347	444	  8.0E+00
NCU09503	PS50172	BRCT	456	542	  1.6E+01
NCU09503	SSF52113	0047091	132	221	  2.6E-22
NCU09503	SSF52113	0047091	449	543	  6.2E-18
NCU09503	SSF52113	0047091	20	103	  9.0E-17
NCU09503	SSF52113	0047091	345	445	  2.7E-10
NCU10926	PF00004	AAA	628	663	  3.2E-06
NCU10926	SSF52540	0052346	509	854	  3.1E-26
NCU09497	PF00487	FA_desaturase	103	385	  5.4E-21
NCU09496	PS50157	ZINC_FINGER_C2H2_2	70	97	  1.5E+01
NCU09496	PS50157	ZINC_FINGER_C2H2_2	98	126	  1.3E+01
NCU09496	PF04082	Fungal_trans	544	872	  1.2E-16
NCU09496	SM00355	c2h2final6	70	92	  6.7E-02
NCU09496	SM00355	c2h2final6	98	121	  1.6E-02
NCU09496	SSF57667	0052293	68	121	  3.1E-13
NCU09154	PF00293	NUDIX	57	118	  4.0E-11
NCU09154	PS51462	NUDIX	50	210	  1.3E+01
NCU09154	SSF55811	0051875	15	193	  9.4E-16
NCU09155	PF00026	Asp	73	403	  3.8E-53
NCU09155	SSF50630	0043668	13	404	  7.2E-70
NCU09156	PF07690	MFS_1	94	435	  1.1E-31
NCU09156	SSF103473	0042501	64	588	  7.4E-57
NCU09156	PS50850	MFS	89	588	  1.8E+01
NCU09157	PF10337	DUF2422	115	546	 9.9E-116
NCU09157	PF11744	ALMT	693	982	  8.0E-05
NCU09159	PF04851	ResIII	379	455	  1.3E-04
NCU09159	SSF52540	0052346	380	688	  1.6E-24
NCU09160	PF04982	HPP	94	219	  1.8E-39
NCU09161	TIGR00111	TIGR00111	17	379	  4.3E-67
NCU09161	PF03463	eRF1_1	18	136	  5.1E-38
NCU09161	PF03464	eRF1_2	144	273	  5.1E-23
NCU09161	PF03465	eRF1_3	278	379	  8.0E-18
NCU09161	SSF55315	0043564	273	384	  3.9E-23
NCU09162	SM00320	WD40_4	317	355	  6.2E-02
NCU09162	SM00320	WD40_4	391	429	  2.6E-08
NCU09162	SM00320	WD40_4	432	471	  3.5E-07
NCU09162	SM00320	WD40_4	473	512	  2.1E+01
NCU09162	SM00320	WD40_4	583	624	  8.4E-03
NCU09162	SSF50978	0046612	319	671	  1.7E-50
NCU09162	PS50294	WD_REPEATS_REGION	398	480	  1.5E+01
NCU09162	PS50294	WD_REPEATS_REGION	323	364	  9.0E+00
NCU09162	PS50294	WD_REPEATS_REGION	567	633	  1.1E+01
NCU09162	PF00400	WD40	328	354	  3.3E-03
NCU09162	PF00400	WD40	396	428	  2.4E-08
NCU09162	PF00400	WD40	437	471	  6.5E-04
NCU09162	PF00400	WD40	588	623	  3.3E-04
NCU09162	PS50082	WD_REPEATS_2	323	354	  9.1E+00
NCU09162	PS50082	WD_REPEATS_2	398	438	  1.3E+01
NCU09162	PS50082	WD_REPEATS_2	438	480	  1.1E+01
NCU09162	PS50082	WD_REPEATS_2	590	633	  9.9E+00
NCU10119	PF01565	FAD_binding_4	106	240	  3.1E-22
NCU10119	PS51387	FAD_PCMH	99	271	  1.6E+01
NCU10119	SSF56176	0046672	59	272	  1.1E-45
NCU09165	PF01565	FAD_binding_4	67	202	  3.2E-27
NCU09165	PS51387	FAD_PCMH	63	233	  1.7E+01
NCU09165	SSF56176	0046672	48	234	  3.7E-45
NCU09169	PF05368	NmrA	8	254	  2.2E-71
NCU09168	SSF50249	0052237	39	122	  3.0E-06
NCU09169	SSF51735	0052382	3	300	  4.3E-65
NCU09170	PF04616	Glyco_hydro_43	40	337	  1.3E-62
NCU09170	PF05270	AbfB	376	479	  1.5E-13
NCU09170	SSF110221	0050434	335	488	  5.9E-28
NCU09170	SSF75005	0051905	38	359	  5.8E-63
NCU09171	SSF50965	0047741	111	359	  1.9E-16
NCU09172	PF07690	MFS_1	38	469	  1.3E-38
NCU09172	SSF103473	0042501	16	559	  4.9E-42
NCU09172	PS50850	MFS	33	550	  1.5E+01
NCU09173	PF11927	DUF3445	168	416	  1.1E-70
NCU09175	PF00332	Glyco_hydro_17	180	293	  1.0E-05
NCU09175	SSF51445	0052376	24	315	  1.0E-44
NCU09182	SSF54909	0052377	52	163	  1.9E-28
NCU09182	PF07876	Dabb	57	159	  2.7E-30
NCU09182	SM00886	Dabb_2	57	160	  2.1E-30
NCU09183	PF00266	Aminotran_5	126	404	  4.1E-10
NCU09183	TIGR01814	TIGR01814	29	482	 1.5E-126
NCU09183	SSF53383	0052302	24	484	  9.5E-70
NCU11831	PF01231	IDO	40	167	  3.0E-45
NCU11831	PF01231	IDO	203	566	  1.1E-77
NCU11831	SSF140959	0052362	37	568	  2.0E-91
NCU09185	PF00067	p450	56	501	  7.9E-44
NCU09185	SSF48264	0041273	46	525	  3.6E-71
NCU09187	SM00382	AAA_5	559	686	  2.0E-07
NCU09187	PF00004	AAA	564	681	  7.9E-19
NCU09187	SSF52540	0052346	527	778	  7.1E-29
NCU09189	PS50011	PROTEIN_KINASE_DOM	116	592	  2.5E+01
NCU09189	SM00220	serkin_6	116	592	  6.1E-21
NCU09189	SSF56112	0053164	102	599	  6.2E-44
NCU09189	PF00069	Pkinase	116	592	  2.4E-25
NCU10001	PF00656	Peptidase_C14	140	331	  1.3E-07
NCU10003	PF06985	HET	24	226	  3.2E-25
NCU10004	PS50011	PROTEIN_KINASE_DOM	57	499	  2.3E+01
NCU10004	SM00220	serkin_6	57	499	  2.5E-13
NCU10004	SSF56112	0053164	43	526	  1.4E-43
NCU10004	PF00069	Pkinase	57	499	  5.9E-26
NCU05655	PS50011	PROTEIN_KINASE_DOM	50	493	  2.0E+01
NCU05655	SM00220	serkin_6	50	493	  8.3E-13
NCU05655	SSF56112	0053164	36	518	  5.7E-43
NCU05655	PF00069	Pkinase	50	493	  1.5E-22
NCU05658	PS50011	PROTEIN_KINASE_DOM	91	530	  2.4E+01
NCU05658	SM00220	serkin_6	91	530	  3.6E-13
NCU05658	SSF56112	0053164	77	561	  4.4E-42
NCU05658	PF00069	Pkinase	92	530	  4.0E-23
NCU05664	SM00248	ANK_2a	408	438	  4.9E+00
NCU05664	SM00248	ANK_2a	654	683	  6.1E-02
NCU05664	SM00248	ANK_2a	687	731	  4.6E+03
NCU05664	PS50088	ANK_REPEAT	654	686	  1.2E+01
NCU05664	PS50297	ANK_REP_REGION	401	489	  1.0E+01
NCU05664	PS50297	ANK_REP_REGION	648	694	  1.5E+01
NCU05664	SSF48403	0041145	403	694	  3.3E-20
NCU05667	PF10342	GPI-anchored	20	113	  5.5E-15
NCU11833	PS51257	PROKAR_LIPOPROTEIN	1	22	  6.0E+00
NCU05680	PIRSF018153		1	503	   .0E+00
NCU05680	PF01793	Glyco_transf_15	95	422	   .0E+00
NCU05680	SSF53448	0052019	102	498	 2.8E-130
NCU05683	PF00920	ILVD_EDD	90	631	   .0E+00
NCU05683	TIGR00110	TIGR00110	71	634	   .0E+00
NCU05683	SSF52016	0053017	444	635	  1.0E-46
NCU05683	SSF143975	0052935	23	443	 1.9E-128
NCU05685	SM00717	sant	299	346	  2.5E-02
NCU05685	SM00717	sant	347	393	  2.1E+00
NCU05685	SSF46689	0052393	299	342	  8.7E-08
NCU05685	SSF46689	0052393	346	401	  7.4E-04
NCU05685	PF00249	Myb_DNA-binding	302	342	  9.8E-07
NCU05685	PS50090	MYB_LIKE	349	391	  5.3E+00
NCU05685	PS51294	HTH_MYB	295	348	  1.2E+01
NCU05686	PF00722	Glyco_hydro_16	102	273	  3.1E-44
NCU05686	SSF49899	0053316	63	303	  3.5E-53
NCU05686	PIRSF037299		1	476	   .0E+00
NCU05689	PD007270		66	150	  3.0E-45
NCU05689	PF01215	COX5B	60	155	  1.1E-34
NCU05689	PS51359	COX5B_2	58	158	  2.8E+01
NCU05689	SSF57802	0052486	58	158	  3.2E-37
NCU05693	PF01031	Dynamin_M	267	415	  1.8E-17
NCU05692	PF09349	OHCU_decarbox	26	207	  2.1E-51
NCU05693	PF00350	Dynamin_N	57	254	  4.3E-34
NCU05693	SM00053	dynamin_3	33	296	  3.1E-22
NCU05693	PS51388	GED	663	750	  2.5E+01
NCU05693	SSF52540	0052346	28	355	  2.4E-55
NCU05694	PF09994	DUF2235	43	338	  3.2E-77
NCU05694	SSF53474	0053348	29	340	  3.9E-08
NCU11356	PIRSF016184		4	338	  2.8E-28
NCU11356	PF02567	PhzC-PhzF	12	334	  5.9E-40
NCU11356	TIGR00654	TIGR00654	9	336	  3.9E-35
NCU11356	SSF54506	0043560	5	338	  2.4E-45
NCU11357	SM00320	WD40_4	184	227	  4.7E+02
NCU11357	SM00320	WD40_4	267	306	  2.5E-03
NCU11357	SM00320	WD40_4	309	347	  7.0E-03
NCU11357	SM00320	WD40_4	350	389	  3.6E+01
NCU11357	SM00320	WD40_4	395	433	  4.4E+01
NCU11357	SM00504	Ubox_2	1	66	  1.2E-16
NCU11357	SSF50978	0046612	210	478	  5.1E-45
NCU11357	PF08606	Prp19	65	132	  7.5E-31
NCU11357	PS50294	WD_REPEATS_REGION	274	315	  9.3E+00
NCU11357	PF00400	WD40	272	306	  7.2E-04
NCU11357	PF00400	WD40	322	347	  2.3E-02
NCU11357	PF00400	WD40	404	424	  5.6E-01
NCU11357	PS50082	WD_REPEATS_2	274	315	  9.4E+00
NCU11357	SSF57850	0052291	1	55	  7.3E-14
NCU05700	PF09488	Osmo_MPGsynth	59	500	   .0E+00
NCU05706	PF02798	GST_N	9	87	  7.9E-09
NCU05706	PS50404	GST_NTER	7	95	  1.3E+01
NCU05706	PF00043	GST_C	175	244	  1.9E-06
NCU05706	SSF47616	0052111	110	256	  6.0E-15
NCU05706	SSF52833	0052340	8	100	  2.4E-17
NCU05706	PS50405	GST_CTER	113	264	  9.7E+00
NCU05708	PF01494	FAD_binding_3	14	372	  2.1E-73
NCU05708	SSF52833	0052340	416	605	  9.5E-51
NCU05708	PF07976	Phe_hydrox_dim	405	569	  1.0E-43
NCU05708	SSF51905	0052313	13	383	  1.8E-48
NCU05708	SSF54373	0052927	204	298	  3.9E-30
NCU11837	PF00561	Abhydrolase_1	132	183	  3.5E-05
NCU11837	SSF53474	0053348	39	269	  1.1E-28
NCU10387	PF00743	FMO-like	2	210	  5.7E-22
NCU10387	SSF51905	0052313	1	288	  1.3E-38
NCU10387	SSF51905	0052313	379	566	  5.7E-03
NCU05710	PF00226	DnaJ	111	173	  1.8E-19
NCU05710	SM00271	dnaj_3	110	168	  8.4E-18
NCU05710	PS50076	DNAJ_2	111	176	  1.8E+01
NCU05710	SSF46565	0045028	64	172	  2.1E-20
NCU05714	TIGR01071	TIGR01071	50	197	  2.2E-33
NCU05714	PF00828	Ribosomal_L18e	75	199	  2.3E-19
NCU05714	SSF52080	0052972	51	198	  7.4E-39
NCU05715	PF00787	PX	221	309	  7.4E-18
NCU05715	SM00312	PX_2	200	310	  4.9E-17
NCU05715	PS50195	PX	199	313	  1.6E+01
NCU05715	SSF64268	0041789	195	311	  4.2E-24
NCU05716	PF03556	DUF298	150	277	  1.2E-30
NCU05716	PS51229	DCUN1	57	277	  4.3E+01
NCU05716	SSF46934	0052263	8	53	  6.4E-09
NCU05717	PF01250	Ribosomal_S6	2	94	  5.7E-13
NCU05717	TIGR00166	TIGR00166	1	94	  2.5E-19
NCU05717	SSF54995	0046201	2	107	  1.2E-16
NCU05718	PF12511	DUF3716	320	368	  9.4E-11
NCU05720	PF12271	Chs3p	3	292	   .0E+00
NCU05721	PF02752	Arrestin_C	302	518	  3.6E-17
NCU05722	PS50011	PROTEIN_KINASE_DOM	103	424	  2.1E+01
NCU05722	SM00220	serkin_6	103	424	  7.1E-06
NCU05722	SSF56112	0053164	95	431	  3.2E-21
NCU05722	PF00069	Pkinase	105	421	  1.1E-12
NCU05726	SSF47954	0052145	185	277	  1.4E-06
NCU05726	PF08613	Cyclin	52	274	  5.8E-15
NCU05730	SSF54427	0052330	18	154	  5.1E-13
NCU05731	SSF52833	0052340	2	113	  3.9E-30
NCU05731	PF00085	Thioredoxin	9	95	  5.2E-26
NCU05731	PS51352	THIOREDOXIN_2	1	115	  1.3E+01
NCU05733	PF00172	Zn_clus	27	57	  1.1E-07
NCU05733	SM00066	gal4_2	23	67	  4.2E-10
NCU05733	PS50048	ZN2_CY6_FUNGAL_2	28	56	  9.9E+00
NCU05733	SSF57701	0045307	26	66	  8.0E-10
NCU05733	PF11951	DUF3468	498	597	  1.1E-06
NCU05735	PF07690	MFS_1	73	473	  8.0E-41
NCU05735	SSF103473	0042501	29	514	  1.1E-54
NCU05735	PS50850	MFS	63	519	  2.3E+01
NCU07815	PF08241	Methyltransf_11	157	246	  7.2E-11
NCU07815	SSF53335	0052182	86	319	  2.7E-35
NCU07816	PF01544	CorA	379	616	  4.3E-26
NCU07816	SSF143865	0053125	136	557	  2.4E-42
NCU07816	SSF144083	0053126	559	622	  3.2E-17
NCU07817	PF10645	Carb_bind	24	75	  3.9E-28
NCU07818	PF00891	Methyltransf_2	132	346	  3.4E-34
NCU07818	PIRSF005739		41	363	  1.3E-04
NCU07818	SSF53335	0052182	110	373	  3.1E-39
NCU07819	PF02668	TauD	86	351	  4.8E-55
NCU07819	SSF51197	0052278	83	361	  6.3E-82
NCU07820	PF07690	MFS_1	77	441	  3.3E-31
NCU07820	SSF103473	0042501	41	498	  1.3E-65
NCU07820	PS50850	MFS	72	489	  1.2E+01
NCU07821	PIRSF000332		53	534	  2.7E-15
NCU07821	PF00743	FMO-like	57	110	  1.8E-08
NCU07821	PF00743	FMO-like	166	320	  4.2E-18
NCU07821	PF00743	FMO-like	363	508	  6.5E-11
NCU07821	SSF51905	0052313	55	300	  1.5E-42
NCU07821	SSF51905	0052313	364	545	  5.0E-14
NCU07822	PF10056	DUF2293	96	181	  3.6E-32
NCU07823	PD022193		17	165	  9.0E-87
NCU07823	PIRSF024851		1	174	 1.1E-112
NCU07823	PF02982	Scytalone_dh	11	169	  3.1E-85
NCU07823	SSF54427	0052330	9	171	  6.0E-35
NCU07824	PF12519	DUF3722	67	375	  2.2E-90
NCU07825	PF00023	Ank	47	78	  1.2E-05
NCU07825	PS50088	ANK_REPEAT	46	78	  1.1E+01
NCU07825	PS50297	ANK_REP_REGION	11	87	  1.6E+01
NCU07825	SSF48403	0041145	10	87	  1.4E-12
NCU07826	PD003854		6	117	  1.0E-60
NCU07826	PF01090	Ribosomal_S19e	5	143	  1.2E-58
NCU07826	SSF46785	0052364	49	138	  2.0E-08
NCU07827	PF00652	Ricin_B_lectin	104	222	  4.3E-09
NCU07827	PS50231	RICIN_B_LECTIN	46	193	  1.3E+01
NCU07827	SSF50370	0052580	45	194	  4.3E-11
NCU07828	PF01521	Fe-S_biosyn	105	149	  6.2E-09
NCU07828	SSF89360	0041595	96	228	  9.1E-19
NCU07829	TIGR01310	TIGR01310	14	248	 2.1E-106
NCU07829	PF08079	Ribosomal_L30_N	16	86	  1.2E-25
NCU07829	PF00327	Ribosomal_L30	88	139	  1.0E-19
NCU07829	SSF55129	0037548	88	248	  3.8E-59
NCU07830	PIRSF002131		4	150	  2.6E-44
NCU07830	PF00411	Ribosomal_S11	28	146	  1.1E-40
NCU07830	SSF53137	0046799	22	149	  5.4E-35
NCU07831	PF01399	PCI	655	784	  8.1E-14
NCU07831	SM00088	PINT_4	716	801	  2.9E-12
NCU07831	PF05470	eIF-3c_N	78	640	   .0E+00
NCU07831	SSF46785	0052364	706	793	  4.8E-12
NCU07832	SM00232	pad1_6	2140	2272	  1.7E-14
NCU07832	PD149576		55	261	 6.0E-121
NCU07832	PF08082	PRO8NT	84	235	  2.9E-76
NCU07832	PF08083	PROCN	431	839	   .0E+00
NCU07832	PF08084	PROCT	2251	2373	  1.5E-44
NCU07832	PF10596	U6-snRNA_bdg	1480	1639	  3.0E-94
NCU07832	PF10597	U5_2-snRNA_bdg	1248	1381	  7.7E-67
NCU07832	PF10598	RRM_4	1024	1116	  8.3E-44
NCU07832	PF12134	PRP8_domainIV	1799	2028	 1.5E-125
NCU07834	SM00717	sant	245	293	  4.5E-04
NCU07834	SM00717	sant	294	344	  6.2E-05
NCU07834	SSF46689	0052393	246	294	  2.2E-09
NCU07834	SSF46689	0052393	290	346	  3.9E-08
NCU07834	PS50090	MYB_LIKE	241	287	  6.0E+00
NCU07834	PS51294	HTH_MYB	290	346	  9.3E+00
NCU07836	SSF48179	0052328	276	424	  5.7E-23
NCU07836	PF02558	ApbA	72	243	  3.1E-27
NCU07836	PF08546	ApbA_C	277	425	  9.3E-36
NCU07836	SSF51735	0052382	70	190	  2.2E-06
NCU07837	PF00176	SNF2_N	397	710	  3.9E-94
NCU07837	PF00271	Helicase_C	769	845	  4.5E-16
NCU07837	SM00490	helicmild6	761	845	  4.0E-23
NCU07837	PS51194	HELICASE_CTER	735	895	  1.9E+01
NCU07837	SM00487	ultradead3	390	609	  3.5E-28
NCU07837	PS51192	HELICASE_ATP_BIND_1	406	597	  2.1E+01
NCU07837	SSF52540	0052346	341	647	  3.4E-77
NCU07837	SSF52540	0052346	649	914	  6.9E-70
NCU07839	PF00271	Helicase_C	400	476	  1.6E-28
NCU07839	SM00490	helicmild6	395	476	  7.6E-35
NCU07839	PS51194	HELICASE_CTER	370	515	  2.5E+01
NCU07839	PF00270	DEAD	156	326	  8.2E-50
NCU07839	SM00487	ultradead3	151	354	  1.4E-68
NCU07839	PS51192	HELICASE_ATP_BIND_1	163	338	  3.3E+01
NCU07839	PS51195	Q_MOTIF	132	160	  1.0E+01
NCU07839	SSF52540	0052346	204	499	  2.5E-78
NCU07840	PF06985	HET	109	310	  1.0E-23
NCU07842	PF04117	Mpv17_PMP22	164	229	  1.0E-12
NCU07843	PF04157	EAP30	9	242	  4.3E-69
NCU07843	PIRSF017215		5	262	   .0E+00
NCU07843	SSF46785	0052364	27	192	  5.6E-49
NCU07843	SSF46785	0052364	193	259	  2.4E-22
NCU07844	PF05282	AAR2	27	377	  5.0E-58
NCU07849	PF08543	Phos_pyr_kin	21	298	  9.2E-79
NCU07848	PS51257	PROKAR_LIPOPROTEIN	1	35	  6.0E+00
NCU07846	PS50157	ZINC_FINGER_C2H2_2	199	230	  9.3E+00
NCU07849	PF03070	TENA_THI-4	321	527	  2.3E-50
NCU07849	SSF48613	0052925	304	527	  9.1E-65
NCU07849	SSF53613	0051846	11	329	  3.1E-70
NCU07850	PS50293	TPR_REGION	36	103	  1.7E+01
NCU07850	SM00666	PB1_new	435	522	  4.3E-04
NCU07850	PF00564	PB1	436	506	  1.5E-07
NCU07850	PF00515	TPR_1	37	67	  1.2E-08
NCU07850	SM00028	tpr_5	36	69	  3.2E-06
NCU07850	SM00028	tpr_5	70	103	  4.5E-01
NCU07850	SM00028	tpr_5	120	153	  2.2E+02
NCU07850	PS50005	TPR	36	69	  1.1E+01
NCU07850	PS50005	TPR	70	103	  7.5E+00
