gene_id	bundle_id	chr	left	right	FPKM	FPKM_conf_lo	FPKM_conf_hi	status
NCU03374	21026	supercont10.2	929747	932133	2.1625	0	5.10359	OK
NCU03393	21010	supercont10.2	863593	865408	1391.94	1317.32	1466.56	OK
NCU03372	21028	supercont10.2	934042	936042	23.0304	13.4324	32.6284	OK
NCU03369	21030	supercont10.2	942065	943595	8.27831	2.5239	14.0327	OK
NCU03370	21029	supercont10.2	939873	941573	149.363	124.92	173.806	OK
NCU03368	21031	supercont10.2	943718	944639	110.971	89.9024	132.04	OK
NCU03367	21032	supercont10.2	945301	947688	11.6159	4.79947	18.4323	OK
NCU03365	21034	supercont10.2	952866	955021	8.97915	2.98611	14.9722	OK
NCU03366	21033	supercont10.2	949098	952040	129.579	106.813	152.346	OK
NCU03379	21022	supercont10.2	913647	920101	11.4044	4.65031	18.1585	OK
NCU03362	21037	supercont10.2	968956	970347	54.8387	40.028	69.6493	OK
NCU03361	21038	supercont10.2	970403	971846	3.55495	0	7.32587	OK
NCU03364	21035	supercont10.2	959586	963437	73.9597	56.7597	91.1597	OK
NCU10376	21041	supercont10.2	982838	984278	3.88081	0	7.82077	OK
NCU03363	21036	supercont10.2	964434	968251	42.0925	29.1167	55.0682	OK
NCU03358	21042	supercont10.2	984304	985878	18.6388	10.0043	27.2734	OK
NCU03360	21039	supercont10.2	972933	975967	21.7479	12.421	31.0749	OK
NCU03359	21040	supercont10.2	979125	982270	43.7479	30.5194	56.9763	OK
NCU03351	21048	supercont10.2	1007750	1011083	0	0	0	OK
NCU03356	21044	supercont10.2	991929	994469	27.6323	17.119	38.1456	OK
NCU03355	21045	supercont10.2	995576	998389	2.55455	0	5.75114	OK
NCU03352	21047	supercont10.2	1004829	1007444	24.0843	14.2691	33.8994	OK
NCU03354	21046	supercont10.2	1000225	1003539	3.16059	0	6.7162	OK
NCU03357	21043	supercont10.2	987148	990764	33.0602	21.5606	44.5598	OK
NCU11245	21052	supercont10.2	1028941	1030063	4.82941	0.434224	9.22459	OK
NCU03346	21051	supercont10.2	1025912	1028077	0	0	0	OK
NCU03345	21053	supercont10.2	1030516	1033023	12.4601	5.40033	19.5199	OK
NCU03342	21055	supercont10.2	1036871	1039684	24.1498	14.3213	33.9782	OK
NCU03350	21049	supercont10.2	1011164	1015822	19.6024	10.7474	28.4573	OK
NCU03348	21050	supercont10.2	1021308	1023058	8.11846	6.01372	10.2232	OK
NCU03347	21050	supercont10.2	1022997	1024811	40.8994	28.9997	52.7991	OK
NCU03341	21056	supercont10.2	1039718	1042645	31.755	20.4847	43.0253	OK
NCU03344	21054	supercont10.2	1034017	1035082	9.20763	7.55636	10.8589	OK
NCU03343	21054	supercont10.2	1035059	1036315	92.042	73.562	110.522	OK
NCU03340	21057	supercont10.2	1043461	1044225	789.644	733.443	845.846	OK
NCU03339	21058	supercont10.2	1044675	1046545	127.716	105.114	150.318	OK
NCU03337	21060	supercont10.2	1049667	1051392	11.8286	4.95002	18.7071	OK
NCU11897	21061	supercont10.2	1051840	1053087	13.8664	6.4189	21.314	OK
NCU03338	21059	supercont10.2	1047784	1049602	26.7004	16.3659	37.0349	OK
NCU03335	21063	supercont10.2	1058698	1060177	42.9279	29.8241	56.0318	OK
NCU11898	21066	supercont10.2	1078920	1079537	4.23732	0.120369	8.35427	OK
NCU03332	21065	supercont10.2	1077413	1078650	13.151	5.89813	20.4038	OK
NCU03331	21067	supercont10.2	1081810	1083991	5.63682	0.888422	10.3852	OK
NCU03329	21069	supercont10.2	1089662	1090889	21.9686	12.5944	31.3427	OK
NCU03328	21070	supercont10.2	1091321	1092875	9.72658	3.48909	15.9641	OK
NCU03336	21062	supercont10.2	1053304	1056997	12.7204	5.58726	19.8535	OK
NCU05338	21072	supercont10.2	1366145	1367085	14.9613	7.22533	22.6973	OK
NCU05341	21074	supercont10.2	1371834	1373114	1.04522	0	3.08995	OK
NCU03330	21068	supercont10.2	1085366	1089184	11.2436	4.53731	17.9499	OK
NCU05342	21075	supercont10.2	1374354	1375782	30.5037	19.4577	41.5497	OK
NCU05340	21073	supercont10.2	1367637	1369474	5.00835	0.53248	9.48421	OK
NCU11899	21071	supercont10.2	1152276	1154521	36.1567	24.1306	48.1827	OK
NCU05346	21078	supercont10.2	1387877	1389833	0.848525	0	2.69083	OK
NCU05345	21077	supercont10.2	1385886	1387816	21.5117	12.2355	30.7878	OK
NCU05343	21076	supercont10.2	1377335	1379912	28.6641	17.9564	39.3719	OK
NCU03334	21064	supercont10.2	1060765	1061799	29.9529	24.7285	35.1774	OK
NCU03333	21064	supercont10.2	1061785	1063804	59.332	45.7655	72.8985	OK
NCU11901	21082	supercont10.2	1402722	1403534	0	0	0	OK
NCU05351	21083	supercont10.2	1403878	1404650	0	0	0	OK
NCU05358	21086	supercont10.2	1414051	1415503	0	0	0	OK
NCU05347	21079	supercont10.2	1389964	1391913	105.952	85.3653	126.538	OK
NCU05350	21081	supercont10.2	1400283	1402286	0.318428	0	1.44702	OK
NCU11331	21084	supercont10.2	1406366	1408806	0.211137	0	1.13013	OK
NCU05354	21084	supercont10.2	1408775	1409180	0	0	0	OK
NCU05356	21085	supercont10.2	1409841	1412345	3.95373	0	7.93053	OK
NCU05349	21080	supercont10.2	1395401	1398379	2.29347	0	5.32232	OK
NCU05368	21090	supercont10.2	1432034	1433025	0	0	0	OK
NCU05370	21091	supercont10.2	1433827	1434407	1.19235	0	3.37624	OK
NCU05363	21088	supercont10.2	1422997	1424746	96.2038	76.5871	115.821	OK
NCU05373	21092	supercont10.2	1444923	1446196	26.7428	16.4001	37.0854	OK
NCU05360	21087	supercont10.2	1415976	1420281	25.7902	15.6334	35.947	OK
NCU05364	21089	supercont10.2	1425819	1429064	22.3565	12.9	31.8131	OK
NCU05379	21096	supercont10.2	1466602	1467915	0	0	0	OK
NCU05376	21094	supercont10.2	1455433	1457142	27.4258	16.9519	37.8997	OK
NCU05381	21097	supercont10.2	1468484	1470235	9.52284	3.35102	15.6947	OK
NCU05384	21099	supercont10.2	1476168	1477635	7.24958	1.86457	12.6346	OK
NCU05388	21103	supercont10.2	1492359	1494392	0	0	0	OK
NCU05377	21095	supercont10.2	1457885	1460630	4.91949	0.483503	9.35547	OK
NCU05378	21095	supercont10.2	1460467	1462594	0	0	0	OK
NCU05385	21100	supercont10.2	1478758	1481942	4.80944	0.42335	9.19552	OK
NCU05386	21101	supercont10.2	1483554	1485763	66.9041	50.5452	83.2631	OK
NCU05387	21102	supercont10.2	1486716	1488645	26.1012	15.8833	36.319	OK
NCU05382	21098	supercont10.2	1470709	1471552	1.30133	0.898148	1.70451	OK
NCU05383	21098	supercont10.2	1471464	1475336	5.14137	0.677157	9.60558	OK
NCU05389	21104	supercont10.2	1496576	1499937	13.5353	6.17723	20.8934	OK
NCU05375	21093	supercont10.2	1448356	1453996	48.4862	34.5598	62.4126	OK
NCU05391	21106	supercont10.2	1503489	1504062	2.00988	0	4.84528	OK
NCU11903	21108	supercont10.2	1508620	1510670	27.5959	17.0895	38.1022	OK
NCU05394	21110	supercont10.2	1514528	1516467	17.3427	9.01376	25.6716	OK
NCU05393	21109	supercont10.2	1512259	1514445	2.14318	0	5.07111	OK
NCU05390	21105	supercont10.2	1500699	1502874	557.265	510.053	604.478	OK
NCU05392	21107	supercont10.2	1504153	1508320	10.0549	3.71299	16.3968	OK
NCU05395	21111	supercont10.2	1519897	1520985	518.351	472.816	563.885	OK
NCU05401	21113	supercont10.2	1531944	1533293	3.52777	0	7.28424	OK
NCU05400	21112	supercont10.2	1525232	1530144	102.775	82.499	123.05	OK
NCU11108	21115	supercont10.2	1541771	1543184	0	0	0	OK
NCU05410	21116	supercont10.2	1549163	1551100	52.731	38.2078	67.2542	OK
NCU05414	21118	supercont10.2	1559013	1561619	9.07307	3.04876	15.0974	OK
NCU05417	21119	supercont10.2	1565546	1567748	6.45423	1.3732	11.5353	OK
NCU05411	21117	supercont10.2	1552385	1556305	8.1243	2.42367	13.8249	OK
NCU05418	21121	supercont10.2	1580256	1581448	32.5738	21.1591	43.9885	OK
NCU05419	21122	supercont10.2	1581680	1583144	29.1852	18.3805	39.9899	OK
NCU05420	21123	supercont10.2	1583487	1585107	50.8086	36.5526	65.0647	OK
NCU05404	21114	supercont10.2	1536335	1538743	1082.91	1017.09	1148.73	OK
NCU05421	21124	supercont10.2	1585578	1587520	13.3415	6.03629	20.6467	OK
NCU05423	21126	supercont10.2	1591356	1593970	12.0674	5.11979	19.0151	OK
NCU05422	21125	supercont10.2	1587775	1591167	36.2877	24.2399	48.3356	OK
NCU05426	21128	supercont10.2	1602021	1603428	19.2759	10.4951	28.0568	OK
NCU05427	21129	supercont10.2	1603900	1606488	26.5635	16.2555	36.8715	OK
NCU05425	21127	supercont10.2	1595812	1599855	190.787	163.162	218.412	OK
NCU10346	21120	supercont10.2	1567944	1576595	33.8345	22.201	45.468	OK
NCU05437	21134	supercont10.2	1626131	1627138	0	0	0	OK
NCU05433	21132	supercont10.2	1617482	1619334	9.75252	3.50672	15.9983	OK
NCU05448	21135	supercont10.2	1635462	1636785	2.3078	0	5.34609	OK
NCU05435	21133	supercont10.2	1621873	1624421	28.4068	17.7472	39.0664	OK
NCU05452	21136	supercont10.2	1645168	1647491	29.7226	18.8189	40.6263	OK
NCU05453	21137	supercont10.2	1648004	1650243	28.1291	17.5217	38.7364	OK
NCU05430	21131	supercont10.2	1611880	1614363	1376.06	1301.87	1450.25	OK
NCU05454	21138	supercont10.2	1650714	1653613	138.819	115.255	162.383	OK
NCU11908	21140	supercont10.2	1659017	1659543	11.7744	4.91164	18.6372	OK
NCU05457	21139	supercont10.2	1656985	1658297	404.318	364.102	444.533	OK
NCU05429	21130	supercont10.2	1607770	1611047	88.4985	69.6836	107.313	OK
NCU05462	21144	supercont10.2	1676724	1677559	0	0	0	OK
NCU05463	21145	supercont10.2	1677866	1678593	0	0	0	OK
NCU05469	21148	supercont10.2	1685913	1686735	0	0	0	OK
NCU05470	21149	supercont10.2	1688553	1689417	0	0	0	OK
NCU05472	21150	supercont10.2	1690984	1691833	0	0	0	OK
NCU05467	21147	supercont10.2	1683361	1684546	0	0	0	OK
NCU11912	21153	supercont10.2	1696238	1696830	0	0	0	OK
NCU11911	21152	supercont10.2	1695025	1696015	0	0	0	OK
NCU11910	21151	supercont10.2	1693424	1694798	0.247087	0	1.24124	OK
NCU05479	21156	supercont10.2	1705733	1707933	0	0	0	OK
NCU10369	21157	supercont10.2	1708514	1708959	0	0	0	OK
NCU05480	21158	supercont10.2	1709553	1711054	0	0	0	OK
NCU05481	21159	supercont10.2	1711583	1712163	0	0	0	OK
NCU05466	21146	supercont10.2	1680516	1682564	0	0	0	OK
NCU05477	21155	supercont10.2	1701387	1702690	1.89526	0	4.64863	OK
NCU05460	21143	supercont10.2	1672401	1675771	7.49722	2.02101	12.9734	OK
NCU05483	21160	supercont10.2	1714660	1716206	0	0	0	OK
NCU06856	21162	supercont10.2	1742823	1744489	24.471	14.5773	34.3646	OK
NCU06855	21163	supercont10.2	1745097	1746657	14.5096	6.89132	22.1279	OK
NCU05459	21142	supercont10.2	1667430	1670934	20.0181	11.0697	28.9664	OK
NCU06857	21161	supercont10.2	1739086	1741798	1.65309	0	4.22453	OK
NCU06852	21166	supercont10.2	1754383	1755411	2.3198	0	5.36598	OK
NCU06854	21164	supercont10.2	1746756	1748715	40.4258	27.7096	53.1421	OK
NCU06849	21169	supercont10.2	1765978	1766329	0	0	0	OK
NCU06853	21165	supercont10.2	1750179	1752831	12.2913	5.27952	19.3031	OK
NCU06850	21168	supercont10.2	1760967	1762387	31.1692	20.0033	42.3351	OK
NCU11913	21154	supercont10.2	1697107	1699034	54.1034	39.3924	68.8145	OK
NCU06847	21170	supercont10.2	1771756	1773757	28.7	17.9856	39.4145	OK
NCU06846	21171	supercont10.2	1777017	1779258	19.4166	10.6037	28.2294	OK
NCU06845	21172	supercont10.2	1779558	1781253	18.989	10.2737	27.7043	OK
NCU06844	21173	supercont10.2	1782600	1783882	22.6731	13.1499	32.1964	OK
NCU06851	21167	supercont10.2	1756104	1759483	18.815	10.1397	27.4902	OK
NCU05458	21141	supercont10.2	1659939	1666899	10.6756	4.14091	17.2103	OK
NCU06840	21177	supercont10.2	1804448	1805291	0	0	0	OK
NCU06841	21176	supercont10.2	1793780	1796266	0.740948	0	2.46252	OK
NCU06839	21178	supercont10.2	1806206	1808029	36.6509	24.5429	48.7589	OK
NCU06837	21180	supercont10.2	1816170	1817185	8.96427	2.97619	14.9524	OK
NCU06838	21179	supercont10.2	1811067	1813988	41.3362	28.4776	54.1949	OK
NCU06843	21174	supercont10.2	1784330	1786532	1278.81	1207.29	1350.33	OK
NCU06842	21175	supercont10.2	1787432	1791682	67.1538	50.7643	83.5433	OK
NCU06833	21183	supercont10.2	1834034	1836430	0.503617	0	1.92294	OK
NCU06823	21187	supercont10.2	1856541	1857540	0	0	0	OK
NCU06836	21181	supercont10.2	1822840	1826382	284.885	251.128	318.642	OK
NCU06822	21188	supercont10.2	1858295	1859431	0	0	0	OK
NCU06834	21182	supercont10.2	1828939	1831978	59.4195	44.0027	74.8363	OK
NCU06824	21186	supercont10.2	1852416	1854744	2.63896	0	5.88794	OK
NCU06826	21185	supercont10.2	1849087	1851235	4.03122	0.0156418	8.0468	OK
NCU06817	21190	supercont10.2	1865357	1866734	3.6298	0	7.44021	OK
NCU11340	21192	supercont10.2	1872465	1873199	0	0	0	OK
NCU06810	21195	supercont10.2	1880520	1881515	7.97697	2.32826	13.6257	OK
NCU06811	21194	supercont10.2	1879105	1880440	18.8334	10.1539	27.5129	OK
NCU06815	21191	supercont10.2	1868913	1871233	22.7726	13.2285	32.3168	OK
NCU06821	21189	supercont10.2	1860385	1863548	49.3036	35.2603	63.3469	OK
NCU06808	21197	supercont10.2	1885630	1886028	32.0615	20.7369	43.3861	OK
NCU06807	21198	supercont10.2	1887681	1888956	0	0	0	OK
NCU06812	21193	supercont10.2	1874650	1877734	13.462	6.12388	20.8001	OK
NCU06801	21201	supercont10.2	1900326	1901412	12.0692	5.12103	19.0173	OK
NCU06797	21203	supercont10.2	1909648	1910011	0	0	0	OK
NCU06794	21205	supercont10.2	1919432	1920124	0	0	0	OK
NCU06793	21206	supercont10.2	1922616	1925086	0	0	0	OK
NCU06809	21196	supercont10.2	1882814	1885544	36.2116	24.1764	48.2468	OK
NCU06795	21204	supercont10.2	1911967	1912873	0	0	0	OK
NCU06806	21199	supercont10.2	1889221	1891881	2.4791	0	5.62812	OK
NCU06832	21184	supercont10.2	1838432	1844057	32.5559	21.1443	43.9674	OK
NCU06788	21209	supercont10.2	1933958	1934511	18.4025	9.82288	26.9821	OK
NCU06804	21200	supercont10.2	1893713	1895996	8.73195	3.28046	14.1834	OK
NCU06803	21200	supercont10.2	1895965	1898002	2.39638	1.19465	3.59811	OK
NCU06787	21210	supercont10.2	1935679	1937714	23.4678	13.7791	33.1565	OK
NCU06799	21202	supercont10.2	1904369	1907789	31.2245	20.0487	42.4002	OK
NCU06786	21211	supercont10.2	1938208	1939456	60.311	44.779	75.843	OK
NCU06792	21207	supercont10.2	1926740	1928230	0.670442	0.451771	0.889113	OK
NCU06791	21207	supercont10.2	1928026	1930542	16.2398	8.25164	24.2279	OK
NCU06784	21213	supercont10.2	1945597	1945997	13.8633	6.41658	21.3099	OK
NCU06790	21208	supercont10.2	1930999	1933110	68.665	52.2699	85.0602	OK
NCU06789	21208	supercont10.2	1932735	1933530	3.78364	3.20984	4.35745	OK
NCU06785	21212	supercont10.2	1942230	1944925	239.244	208.309	270.179	OK
NCU06782	21215	supercont10.2	1950993	1952429	3.07014	0	6.5745	OK
NCU06783	21214	supercont10.2	1947354	1950289	230.942	200.548	261.335	OK
NCU06780	21217	supercont10.2	1956499	1958764	21.2101	11.9992	30.421	OK
NCU06779	21218	supercont10.2	1958939	1961417	31.5109	20.284	42.7379	OK
NCU11916	21221	supercont10.2	1968379	1970443	18.3036	9.74709	26.8602	OK
NCU06776	21220	supercont10.2	1965447	1967810	35.574	23.6452	47.5028	OK
NCU06773	21224	supercont10.2	1981937	1983326	9.71379	3.4804	15.9472	OK
NCU11917	21222	supercont10.2	1972278	1975664	0.412848	0	1.69791	OK
NCU06769	21227	supercont10.2	2002119	2003567	14.7907	7.099	22.4825	OK
NCU06772	21225	supercont10.2	1984216	1986801	13.6647	6.27154	21.0578	OK
NCU06771	21226	supercont10.2	1987262	1989097	58.9194	43.5676	74.2712	OK
NCU06768	21228	supercont10.2	2003932	2005138	80.707	62.7396	98.6744	OK
NCU06778	21219	supercont10.2	1961863	1963488	14.5906	11.4718	17.7095	OK
NCU06777	21219	supercont10.2	1963354	1964896	84.9674	68.1144	101.82	OK
NCU06774	21223	supercont10.2	1976697	1980394	27.0178	16.6221	37.4135	OK
NCU06781	21216	supercont10.2	1953854	1956045	1256.87	1185.97	1327.78	OK
NCU06765	21231	supercont10.2	2015748	2017438	0.960386	0	2.92037	OK
NCU06764	21232	supercont10.2	2017643	2019190	119.223	97.3854	141.061	OK
NCU06767	21229	supercont10.2	2005680	2009191	26.5492	16.244	36.8544	OK
NCU06763	21233	supercont10.2	2019615	2021530	25.193	15.1545	35.2315	OK
NCU06762	21234	supercont10.2	2021800	2024445	47.9011	34.059	61.7432	OK
NCU06761	21235	supercont10.2	2025290	2027709	37.5606	25.3033	49.818	OK
NCU06766	21230	supercont10.2	2009451	2014611	2.80346	0	6.15217	OK
NCU06759	21237	supercont10.2	2033408	2035783	17.8851	9.42693	26.3432	OK
NCU06760	21236	supercont10.2	2027858	2030515	62.9498	47.0816	78.818	OK
NCU06757	21239	supercont10.2	2042264	2044705	49.7347	35.6301	63.8392	OK
NCU11159	21243	supercont10.2	2059681	2060745	10.014	3.68503	16.343	OK
NCU06758	21238	supercont10.2	2036684	2040191	60.8656	45.2623	76.4689	OK
NCU11158	21242	supercont10.2	2057547	2059130	18.0331	9.53999	26.5261	OK
NCU06754	21241	supercont10.2	2053350	2056597	10.3988	3.94936	16.8482	OK
NCU06748	21247	supercont10.2	2069085	2070249	36.7749	24.6464	48.9034	OK
NCU06747	21248	supercont10.2	2071500	2072548	2.85766	0	6.23858	OK
NCU06749	21246	supercont10.2	2067571	2069046	56.6063	41.5589	71.6537	OK
NCU06751	21245	supercont10.2	2065045	2066146	12.2452	7.5637	16.9267	OK
NCU06750	21245	supercont10.2	2065874	2067265	15.6891	9.76728	21.6109	OK
NCU06756	21240	supercont10.2	2045393	2049488	13.2981	6.00477	20.5914	OK
NCU06752	21244	supercont10.2	2061092	2064594	16.5789	8.43548	24.7224	OK
NCU06746	21249	supercont10.2	2072995	2074508	23.2737	13.6251	32.9222	OK
NCU11918	21252	supercont10.2	2083534	2084536	5.83054	1.00124	10.6598	OK
NCU06745	21250	supercont10.2	2075816	2078081	11.2586	4.5478	17.9693	OK
NCU06744	21251	supercont10.2	2080359	2082904	21.4357	12.176	30.6954	OK
NCU06743	21253	supercont10.2	2084885	2086609	1888.88	1801.96	1975.8	OK
NCU06740	21255	supercont10.2	2090156	2091208	289.871	257.352	322.39	OK
NCU06739	21255	supercont10.2	2091092	2092095	20.0782	17.3661	22.7903	OK
NCU06742	21254	supercont10.2	2086924	2088345	28.4286	23.708	33.1492	OK
NCU06741	21254	supercont10.2	2088257	2089762	318.879	286.737	351.022	OK
NCU06738	21256	supercont10.2	2092957	2097316	73.2374	56.1216	90.3532	OK
NCU10430	21260	supercont10.2	2111817	2113206	51.3346	37.005	65.6643	OK
NCU06735	21258	supercont10.2	2104130	2107182	4.2194	0.111164	8.32763	OK
NCU11427	21261	supercont10.2	2171199	2172859	59.067	43.6959	74.438	OK
NCU06734	21259	supercont10.2	2107351	2111810	9.99481	3.6719	16.3177	OK
NCU11426	21262	supercont10.2	2173732	2178529	27.4304	16.9556	37.9052	OK
NCU06737	21257	supercont10.2	2097939	2101664	420.323	379.32	461.327	OK
NCU01845	21264	supercont10.2	2186238	2188880	40.1828	27.5048	52.8608	OK
NCU01841	21267	supercont10.2	2197662	2198243	4.03851	0.0193007	8.05772	OK
NCU01842	21266	supercont10.2	2194248	2196941	16.0674	8.05059	24.0843	OK
NCU01840	21268	supercont10.2	2198954	2201651	7.21226	1.84113	12.5834	OK
NCU01837	21271	supercont10.2	2213887	2214382	0	0	0	OK
NCU01838	21270	supercont10.2	2207312	2208854	82.1294	64.0043	100.254	OK
NCU01839	21269	supercont10.2	2203151	2206327	27.2306	16.794	37.6672	OK
NCU01834	21273	supercont10.2	2243828	2244852	0	0	0	OK
NCU01846	21263	supercont10.2	2182232	2185210	47.4123	33.6403	61.1842	OK
NCU01835	21272	supercont10.2	2229925	2231313	418.9	377.966	459.834	OK
NCU01830	21276	supercont10.2	2262619	2264382	24.955	14.964	34.946	OK
NCU01831	21275	supercont10.2	2259954	2262321	16.2888	8.2169	24.3606	OK
NCU01844	21265	supercont10.2	2190248	2191900	14.5074	11.7342	17.2807	OK
NCU01843	21265	supercont10.2	2191450	2193999	92.3041	74.3906	110.218	OK
NCU01829	21277	supercont10.2	2265243	2266382	33.7495	23.125	44.3739	OK
NCU01828	21277	supercont10.2	2266352	2266867	24.4783	20.4168	28.5399	OK
NCU01833	21274	supercont10.2	2248099	2255391	14.0923	6.58437	21.6003	OK
NCU01826	21279	supercont10.2	2269634	2272172	143.789	119.807	167.772	OK
NCU01827	21278	supercont10.2	2267135	2268543	2171.98	2078.77	2265.19	OK
NCU01822	21282	supercont10.2	2291745	2292855	48.2477	34.3556	62.1398	OK
NCU01824	21280	supercont10.2	2276122	2278462	496.717	452.143	541.292	OK
NCU01821	21283	supercont10.2	2293530	2295461	104.663	84.2023	125.124	OK
NCU01819	21285	supercont10.2	2305361	2307545	7.74941	2.18186	13.317	OK
NCU01818	21286	supercont10.2	2310835	2313031	23.9194	14.1379	33.7009	OK
NCU10309	21287	supercont10.2	2319963	2322661	16.8435	8.63535	25.0517	OK
NCU01816	21289	supercont10.2	2330710	2332334	43.1596	30.0204	56.2988	OK
NCU01820	21284	supercont10.2	2296803	2301279	75.9284	58.501	93.3558	OK
NCU01815	21290	supercont10.2	2333401	2334855	23.6587	13.9307	33.3868	OK
NCU01817	21288	supercont10.2	2327067	2330250	52.6804	38.1641	67.1967	OK
NCU01814	21291	supercont10.2	2335696	2337575	44.1975	30.9013	57.4937	OK
NCU01811	21294	supercont10.2	2347725	2348892	6.52567	1.41659	11.6348	OK
NCU01812	21293	supercont10.2	2345123	2346994	0.4161	0	1.70622	OK
NCU01810	21295	supercont10.2	2350719	2352663	21.6316	12.3297	30.9336	OK
NCU01813	21292	supercont10.2	2341650	2344753	31.0351	19.8933	42.1769	OK
NCU01809	21296	supercont10.2	2353211	2355866	15.1023	7.32994	22.8746	OK
NCU01808	21297	supercont10.2	2356067	2357579	448.644	406.282	491.006	OK
NCU01805	21299	supercont10.2	2362216	2363983	14.6338	6.983	22.2847	OK
NCU01801	21303	supercont10.2	2374494	2374967	38.4137	26.0179	50.8094	OK
NCU01804	21300	supercont10.2	2364317	2366657	28.3791	17.7247	39.0335	OK
NCU01802	21302	supercont10.2	2372258	2374067	0.464004	0	1.82636	OK
NCU01823	21281	supercont10.2	2283045	2291659	30.5603	19.504	41.6165	OK
NCU01803	21301	supercont10.2	2369061	2371818	19.3036	10.5165	28.0908	OK
NCU01799	21305	supercont10.2	2378129	2378627	8.00997	2.34959	13.6704	OK
NCU01800	21304	supercont10.2	2375910	2377708	62.5998	46.7758	78.4238	OK
NCU01798	21306	supercont10.2	2379104	2381977	1.41197	0	3.78849	OK
NCU01807	21298	supercont10.2	2358318	2359758	37.2283	27.704	46.7526	OK
NCU01806	21298	supercont10.2	2359695	2361475	20.434	14.7524	26.1156	OK
NCU11920	21308	supercont10.2	2386160	2387045	0.850898	0	2.69578	OK
NCU01796	21309	supercont10.2	2387601	2389691	9.00033	3.00022	15.0004	OK
NCU01797	21307	supercont10.2	2382740	2385446	130.686	107.822	153.549	OK
NCU01794	21311	supercont10.2	2392642	2393531	84.3649	65.9948	102.735	OK
NCU01795	21310	supercont10.2	2390340	2392324	61.8541	46.1246	77.5836	OK
NCU11921	21313	supercont10.2	2396559	2397835	24.3936	14.5157	34.2716	OK
NCU01793	21312	supercont10.2	2394096	2396417	193.226	165.425	221.027	OK
NCU11922	21314	supercont10.2	2398088	2399562	48.9253	34.936	62.9146	OK
NCU01792	21315	supercont10.2	2400767	2402328	133.958	110.81	157.106	OK
NCU11923	21317	supercont10.2	2419406	2420634	0.882145	0	2.7606	OK
NCU01791	21316	supercont10.2	2403330	2404641	39.5386	26.9627	52.1146	OK
NCU01790	21318	supercont10.2	2422190	2423089	47.6251	33.8229	61.4273	OK
NCU11924	21319	supercont10.2	2423094	2424288	34.1138	22.4324	45.7952	OK
NCU01788	21321	supercont10.2	2440218	2442429	10.9454	4.32862	17.5621	OK
NCU01783	21325	supercont10.2	2452957	2454174	35.767	23.8059	47.7281	OK
NCU01786	21322	supercont10.2	2444848	2447320	61.856	46.1263	77.5857	OK
NCU01784	21324	supercont10.2	2450486	2452313	11.8709	4.98005	18.7617	OK
NCU01785	21323	supercont10.2	2448233	2449705	24.4632	15.0714	33.8551	OK
NCU11926	21323	supercont10.2	2448887	2449840	4.54827	3.17241	5.92414	OK
NCU01780	21328	supercont10.2	2465886	2467456	8.0359	2.36637	13.7054	OK
NCU01779	21329	supercont10.2	2468083	2469322	25.9644	15.7734	36.1555	OK
NCU01789	21320	supercont10.2	2433931	2439266	25.6648	15.5327	35.7968	OK
NCU01781	21327	supercont10.2	2462713	2465176	21.5079	12.2326	30.7832	OK
NCU01782	21326	supercont10.2	2456007	2459859	66.3235	50.0356	82.6113	OK
NCU10828	21331	supercont10.2	2479610	2480771	0.280884	0	1.34085	OK
NCU01777	21330	supercont10.2	2475435	2479165	49.775	35.6647	63.8852	OK
NCU01771	21335	supercont10.2	2495647	2497374	15.065	7.3023	22.8278	OK
NCU01769	21336	supercont10.2	2498875	2500671	17.3716	9.03571	25.7074	OK
NCU11928	21333	supercont10.2	2483417	2488165	32.8702	21.4037	44.3367	OK
NCU01772	21334	supercont10.2	2491460	2495217	22.7472	13.2084	32.286	OK
NCU01776	21332	supercont10.2	2481259	2482695	2263.52	2168.37	2358.68	OK
NCU01766	21339	supercont10.2	2510433	2512365	35.7637	23.8031	47.7242	OK
NCU01767	21338	supercont10.2	2507381	2510002	65.1909	49.0427	81.3391	OK
NCU01768	21337	supercont10.2	2500998	2505282	83.9306	65.6079	102.253	OK
NCU01764	21341	supercont10.2	2516510	2517644	10.3862	3.94068	16.8317	OK
NCU01763	21342	supercont10.2	2517846	2519242	31.657	20.4041	42.9099	OK
NCU01762	21343	supercont10.2	2520096	2521539	8.18386	2.46237	13.9054	OK
NCU01761	21344	supercont10.2	2521915	2522903	90.4754	71.4516	109.499	OK
NCU01765	21340	supercont10.2	2512544	2515985	153.693	128.898	178.487	OK
NCU01759	21346	supercont10.2	2527978	2529357	44.1497	30.8606	57.4387	OK
NCU01760	21345	supercont10.2	2524293	2527296	1.29764	0	3.57592	OK
NCU01758	21347	supercont10.2	2530412	2532793	9.71698	4.39074	15.0432	OK
NCU01757	21347	supercont10.2	2532765	2535445	3.80305	1.7673	5.83879	OK
NCU01756	21348	supercont10.2	2536117	2538050	273.114	240.062	306.167	OK
NCU01750	21351	supercont10.2	2552547	2553506	12.487	5.4196	19.5544	OK
NCU01748	21352	supercont10.2	2553826	2556713	48.1623	34.2824	62.0421	OK
NCU01746	21354	supercont10.2	2562643	2563797	7.74983	2.18213	13.3175	OK
NCU01745	21355	supercont10.2	2563823	2566794	36.4305	24.359	48.502	OK
NCU01747	21353	supercont10.2	2557014	2561527	57.3642	42.2163	72.512	OK
